level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	20	1	2	8	211	1152	15	7	66.666176	any
5	1	20	1	2	9	229	1151	44	6	36.867413	wansacton
5	1	20	1	2	10	276	1152	8	5	66.219948	of
5	1	20	1	2	11	288	1151	22	8	49.734299	adopt
5	1	20	1	2	12	314	1152	14	7	49.734299	any
5	1	20	1	2	13	331	1150	32	9	64.529366	hedging,
5	1	20	1	2	14	369	1151	27	8	79.7742	00009
5	1	20	1	2	15	400	1152	8	5	51.183125	er
5	1	20	1	2	16	411	1151	44	6	21.054945	vestment
5	1	20	1	2	17	458	1151	32	8	0.0	sate,
5	1	20	1	2	18	496	1152	13	5	42.767281	nor
5	1	20	1	2	19	512	1151	19	6	53.719658	does
5	1	20	1	2	20	535	1150	4	7	71.120918	6
5	1	20	1	2	21	542	1151	39	6	15.012274	canstule
5	1	20	1	2	22	584	1152	15	7	53.959663	ary
5	1	20	1	2	23	602	1150	39	9	50.229958	redcion
5	1	20	1	2	24	644	1150	8	7	72.319206	of
5	1	20	1	2	25	655	1150	19	9	47.472649	key
5	1	20	1	2	26	678	1150	23	7	58.816017	future
5	1	20	1	2	27	704	1151	47	6	30.658522	movements
5	1	20	1	2	28	754	1151	7	6	56.295235	In
5	1	20	1	2	29	764	1151	20	6	59.589802	ales
5	1	20	1	2	30	787	1151	36	8	67.443909	orice
5	1	20	1	2	31	827	1152	8	5	67.849991	oF
5	1	20	1	3	1	55	1162	14	7	57.886803	‘ny
5	1	20	1	3	2	73	1161	58	8	38.128933	rpresenation
5	1	20	1	3	3	135	1161	14	7	50.551231	tat
5	1	20	1	3	4	153	1162	14	7	50.551231	ary
5	1	20	1	3	5	171	1161	19	7	64.493874	sue
5	1	20	1	3	6	194	1161	22	7	26.862453	ture
5	1	20	1	3	7	220	1161	47	7	0.0	movements
5	1	20	1	3	8	271	1161	12	7	61.234043	wl
5	1	20	1	3	9	287	1161	12	7	46.54369	nol
5	1	20	1	3	10	302	1161	29	7	27.815084	00000
5	1	20	1	3	11	335	1161	22	7	24.150299	those
5	1	20	1	3	12	361	1161	25	7	64.379417	shown
5	1	20	1	3	13	390	1163	7	5	50.364342	in
5	1	20	1	3	14	401	1162	14	7	50.364342	any
5	1	20	1	3	15	419	1161	40	7	4.665775	Huston.
5	1	20	1	3	16	466	1161	15	7	57.510494	The
5	1	20	1	3	17	485	1161	37	7	9.255962	indcatve
5	1	20	1	3	18	526	1161	22	7	70.875175	1009
5	1	20	1	3	19	552	1162	13	6	58.63686	aro
5	1	20	1	3	20	569	1161	28	7	1.764126	olor
5	1	20	1	3	21	601	1161	36	8	4.517298	compete
5	1	20	1	3	22	641	1163	13	5	48.033005	noe
5	1	20	1	3	23	658	1161	15	7	46.260902	fal
5	1	20	1	3	24	677	1161	15	7	45.802574	and
5	1	20	1	3	25	696	1162	13	6	45.802574	are
5	1	20	1	3	26	713	1149	28	28	33.209034	subject
5	1	20	1	3	27	746	1161	16	7	57.033913	oth
5	1	20	1	3	28	771	1161	17	7	56.795341	fi
5	1	20	1	3	29	792	1161	39	7	10.943985	tarmsheet
5	1	20	1	4	1	55	1171	49	7	10.095901	‘onfimaton
5	1	20	1	4	2	107	1173	8	5	65.900421	or
5	1	20	1	4	3	118	1171	21	8	80.159721	othe
5	1	20	1	4	4	142	1172	44	6	32.993866	docurents.
5	1	20	1	4	5	192	1171	15	7	66.512924	The
5	1	20	1	4	6	210	1172	22	6	58.151482	tems
5	1	20	1	4	7	235	1171	8	7	58.151482	of
5	1	20	1	4	8	246	1173	14	7	64.801453	any
5	1	20	1	4	9	263	1172	45	6	45.957077	ranaacton
5	1	20	1	4	10	311	1172	30	6	80.874893	entered
5	1	20	1	4	11	345	1172	14	6	69.033493	1900
5	1	20	1	4	12	362	1171	12	7	76.890663	wil
5	1	20	1	4	13	377	1172	10	6	79.848526	be
5	1	20	1	4	14	390	1172	36	6	69.969902	recorded
5	1	20	1	4	15	429	1172	14	6	69.103317	ina
5	1	20	1	4	16	447	1172	26	6	44.102814	wten
5	1	20	1	4	17	476	1171	49	7	46.816849	conmation
5	1	20	1	4	18	528	1173	8	5	80.987694	or
5	1	20	1	4	19	540	1172	21	6	43.978821	0081
5	1	20	1	4	20	564	1171	39	7	41.925869	document
5	1	20	1	4	21	607	1172	26	8	31.274658	signed
5	1	20	1	4	22	636	1173	8	5	31.274658	or
5	1	20	1	4	23	647	1171	30	7	35.845306	entred
5	1	20	1	4	24	681	1172	14	6	65.536636	ito
5	1	20	1	4	25	698	1171	25	9	75.017242	bythe
5	1	20	1	4	26	726	1172	27	8	70.325645	pares.
5	1	20	1	4	27	759	1171	22	7	70.356987	Inthe
5	1	20	1	4	28	784	1172	22	6	49.279865	eve
5	1	20	1	4	29	820	1173	14	7	36.044548	any
5	1	20	1	5	1	55	1183	54	7	41.475693	inconsistency
5	1	20	1	5	2	114	1182	34	7	86.829247	between
5	1	20	1	5	3	153	1182	12	7	64.944511	the
5	1	20	1	5	4	170	1182	20	7	53.636547	inital
5	1	20	1	5	5	195	1182	14	7	73.908463	and
5	1	20	1	5	6	214	1182	47	8	49.025326	subsequent
5	1	20	1	5	7	266	1182	37	7	4.91107	lermshees,
5	1	20	1	5	8	325	1183	5	6	52.521545	the
5	1	20	1	5	9	334	1182	19	7	47.904133	most
5	1	20	1	5	10	358	1183	25	6	47.904133	recent
5	1	20	1	5	11	388	1182	58	9	33.12273	acknowfedged
5	1	20	1	5	12	450	1183	8	6	74.840546	or
5	1	20	1	5	13	463	1182	36	7	51.459698	executed
5	1	20	1	5	14	504	1182	40	7	41.451714	termsheet
5	1	20	1	5	15	549	1182	18	7	64.86261	shall
5	1	20	1	5	16	572	1182	26	8	50.456276	proval
5	1	20	1	5	17	604	1182	6	7	93.829529	10
5	1	20	1	5	18	616	1182	12	7	73.987244	the
5	1	20	1	5	19	632	1182	25	7	37.880688	extent
5	1	20	1	5	20	661	1182	8	7	56.151901	of
5	1	20	1	5	21	673	1182	19	7	80.872986	such
5	1	20	1	5	22	697	1182	54	8	39.338287	inconestoney
5	1	20	1	5	23	756	1182	14	7	82.783669	010
5	1	20	1	5	24	775	1182	5	6	77.638504	6
5	1	20	1	5	25	783	1171	17	28	70.938248	tha
5	1	20	1	5	26	809	1184	6	5	82.235214	15
5	1	20	1	5	27	820	1183	14	7	65.406364	any
5	1	20	1	6	1	55	1193	54	8	0.0	Inconsistency
5	1	20	1	6	2	113	1192	33	7	50.880646	Betwoen
5	1	20	1	6	3	150	1194	14	7	84.652527	an
5	1	20	1	6	4	167	1192	40	7	0.0	temmshoot
5	1	20	1	6	5	210	1192	25	7	57.697521	and
5	1	20	1	6	6	230	1181	10	28	71.524849	he
5	1	20	1	6	7	249	1192	31	7	0.0	exscuted
5	1	20	1	6	8	283	1192	50	7	23.089418	confmation,
5	1	20	1	6	9	339	1192	12	7	77.024803	the
5	1	20	1	6	10	355	1192	36	7	74.478271	executed
5	1	20	1	6	11	394	1192	49	7	16.016951	cantmaton
5	1	20	1	6	12	447	1192	18	7	70.905159	shal
5	1	20	1	6	13	468	1192	26	9	61.787621	reval.
5	1	20	1	6	14	503	1192	18	7	25.60997	SCF
5	1	20	1	6	15	531	1181	13	28	86.096764	has
5	1	20	1	6	16	548	1194	9	5	91.499634	00
5	1	20	1	6	17	561	1192	33	9	2.60622	Sducay
5	1	20	1	6	18	597	1193	17	8	57.807522	duly
5	1	20	1	6	19	617	1193	31	6	0.0	towards
5	1	20	1	6	20	652	1194	14	7	57.973724	you,
5	1	20	1	6	21	672	1192	14	7	57.973724	and
5	1	20	1	6	22	690	1194	36	5	67.177109	assumes
5	1	20	1	6	23	729	1194	10	5	55.334801	no
5	1	20	1	6	24	742	1192	52	9	58.748505	responsibly
5	1	20	1	6	25	797	1193	8	6	51.980072	0
5	1	20	1	6	26	808	1192	26	7	11.883793	0000
5	1	21	1	1	1	304	1182	20	7	95.0	 
5	1	21	1	1	2	784	1182	20	7	95.0	 
5	1	22	1	1	1	55	1205	9	5	19.361696	‘en,
5	1	22	1	1	2	70	1203	15	7	51.670795	and
5	1	22	1	1	3	88	1203	85	8	96.296211	makes
5	1	22	1	1	4	118	1192	8	28	50.081741	no
5	1	22	1	1	5	130	1203	57	8	35.764305	represeniaton
5	1	22	1	1	6	191	1192	4	28	56.789749	as
5	1	22	1	1	7	203	1203	17	7	56.789749	tothe
5	1	22	1	1	8	234	1204	59	7	24.602871	appopriatoness,
5	1	22	1	1	9	299	1203	83	8	0.0	suai
5	1	22	1	1	10	340	1192	8	28	50.712296	or
5	1	22	1	1	11	352	1203	30	8	50.712296	posible
5	1	22	1	1	12	386	1205	58	6	10.008383	consoquences
5	1	22	1	1	13	447	1203	9	8	41.098019	of,
5	1	22	1	1	14	461	1192	10	28	41.098019	be
5	1	22	1	1	15	475	1203	46	8	52.718727	prospecve
5	1	22	1	1	16	524	1203	45	7	36.593536	transaction,
5	1	22	1	1	17	575	1203	25	8	71.500664	SCPB,
5	1	22	1	1	18	604	1192	25	28	52.576328	andlor
5	1	22	1	1	19	634	1192	47	28	39.651642	acormocied
5	1	22	1	1	20	685	1204	36	7	90.012367	company,
5	1	22	1	1	21	727	1205	16	6	94.222267	may
5	1	22	1	1	22	746	1192	19	28	70.394524	have
5	1	22	1	1	23	769	1205	3	5	28.899832	a
5	1	22	1	1	24	776	1192	31	28	28.899832	postion
5	1	22	1	1	25	811	1205	23	6	59.121937	many
5	1	22	1	2	1	55	1213	22	7	36.598831	fine
5	1	22	1	2	2	80	1214	47	6	27.362598	instruments
5	1	22	1	2	3	130	1215	8	5	33.269417	or
5	1	22	1	2	4	141	1215	29	5	33.269417	currencies
5	1	22	1	2	5	185	1213	52	7	45.570908	mentonadin
5	1	22	1	2	6	240	1202	13	28	63.087082	his
5	1	22	1	2	7	256	1213	42	7	0.0	document.
5	1	22	1	2	8	302	1213	15	7	84.0774	You
5	1	22	1	2	9	320	1215	13	5	84.38694	are
5	1	22	1	2	10	336	1213	31	7	53.428684	adused
5	1	22	1	2	11	370	1214	7	6	55.518719	to
5	1	22	1	2	12	380	1213	22	7	59.746254	make
5	1	22	1	2	13	405	1215	17	7	73.888481	your
5	1	22	1	2	14	425	1215	16	5	73.888481	own
5	1	22	1	2	15	444	1202	50	28	63.722691	Independent
5	1	22	1	2	16	496	1202	38	28	57.4501	judgment
5	1	22	1	2	17	537	1213	15	7	66.707649	wah
5	1	22	1	2	18	556	1214	30	8	11.93038	respect
5	1	22	1	2	19	599	1215	14	7	70.451813	ay
5	1	22	1	2	20	618	1202	24	28	50.699081	matter
5	1	22	1	2	21	646	1202	37	28	27.557287	contained
5	1	22	1	2	22	686	1213	25	7	10.050392	here
