level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	5	1	4	10	365	156	7	7	10.470486	모
5	1	5	1	4	11	373	155	9	9	4.112301	투
5	1	5	1	4	12	383	156	8	8	93.1101	자
5	1	5	1	4	13	392	155	7	9	65.310349	신
5	1	5	1	4	14	401	155	8	9	35.155174	탁
5	1	5	1	4	15	410	156	7	8	92.484207	제
5	1	5	1	4	16	420	156	2	7	79.373291	!
5	1	5	1	4	17	424	156	8	7	74.607056	호
5	1	5	1	5	1	187	156	44	28	0.0	Aelolas
5	1	5	1	5	2	234	167	40	9	0.0	seco
5	1	5	1	5	3	288	167	16	9	34.279663	ue]
5	1	5	1	5	4	313	167	57	9	26.174236	HERMES
5	1	5	1	5	5	376	167	55	9	0.0	RAEI
5	1	5	1	6	1	187	178	52	9	0.0	BeloSe
5	1	5	1	6	2	243	178	43	9	43.47784	Eons
5	1	5	1	6	3	290	178	14	9	36.808647	el
5	1	5	1	6	4	310	178	7	9	61.493599	전
5	1	5	1	6	5	319	178	8	9	12.410898	문
5	1	5	1	6	6	328	178	8	9	8.5392	투
5	1	5	1	6	7	337	178	8	9	39.24234	자
5	1	5	1	6	8	346	178	8	9	88.646835	형
5	1	5	1	6	9	356	178	7	9	22.696276	사
5	1	5	1	6	10	365	179	7	7	12.80962	모
5	1	5	1	6	11	374	178	8	9	81.645668	투
5	1	5	1	6	12	383	179	7	6	35.589905	자
5	1	5	1	6	13	392	178	7	9	53.649807	신
5	1	5	1	6	14	401	178	8	9	37.21759	탁
5	1	5	1	6	15	410	178	7	9	90.418373	제
5	1	5	1	6	16	420	179	2	7	90.384239	!
5	1	5	1	6	17	424	178	8	8	70.438072	호
5	1	5	1	7	1	187	189	7	9	23.103313	얼
5	1	5	1	7	2	197	189	6	9	17.01539	티
5	1	5	1	7	3	205	189	7	9	26.701435	메
5	1	5	1	7	4	214	189	8	9	79.706558	셋
5	1	5	1	7	5	223	189	8	9	51.481857	클
5	1	5	1	7	6	232	190	8	7	3.899145	로
5	1	5	1	7	7	242	189	7	9	73.616005	널
5	1	5	1	7	8	249	179	10	28	77.89373	08
5	1	5	1	7	9	260	190	7	7	9.491768	오
5	1	5	1	7	10	269	189	7	9	89.340889	퍼
5	1	5	1	7	11	278	189	8	9	0.0	튜
5	1	5	1	7	12	288	189	16	9	55.235985	니티
5	1	5	1	7	13	310	189	122	9	0.0	MEEKER
5	1	6	1	1	1	188	224	44	9	10.608673	Bea
5	1	6	1	1	2	234	224	181	9	0.0	ewAHAME
5	1	6	1	1	3	302	214	27	29	0.0	AMS
5	1	6	1	1	4	331	214	32	29	17.667341	ART
5	1	6	1	1	5	372	214	47	29	23.38995	END
5	1	6	1	2	1	188	235	44	9	0.0	Sea
5	1	6	1	2	2	233	235	182	10	0.0	SwAHATEAMS
5	1	6	1	2	3	333	225	33	29	39.192513	ATEN
5	1	6	1	2	4	370	225	49	29	2.329044	EH)
5	1	6	1	3	1	188	246	44	10	40.041279	Sea
5	1	6	1	3	2	233	246	182	10	0.0	eweNeaaB
5	1	6	1	3	3	304	236	23	30	4.476118	ANE
5	1	6	1	3	4	331	236	26	30	0.0	aNE
5	1	6	1	3	5	359	236	60	30	0.0	ASSL
5	1	6	1	4	1	188	258	7	9	43.883972	월
5	1	6	1	4	2	197	258	7	9	55.51022	티
5	1	6	1	4	3	206	258	8	9	17.864199	에
5	1	6	1	4	4	216	258	7	9	0.0	셋
5	1	6	1	4	5	225	258	7	9	71.294342	글
5	1	6	1	4	6	234	259	8	7	17.778111	로
5	1	6	1	4	7	243	258	7	9	21.949625	벌
5	1	6	1	4	8	251	259	4	7	88.417	4
5	1	6	1	4	9	257	258	9	9	24.497852	자
5	1	6	1	4	10	265	248	10	29	18.173552	산
5	1	6	1	4	11	275	258	7	9	91.714638	업
5	1	6	1	4	12	284	258	7	9	0.0	전
5	1	6	1	4	13	293	258	8	9	29.819746	환
5	1	6	1	4	14	302	258	8	9	43.858711	사
5	1	6	1	4	15	311	258	8	9	67.301422	채
5	1	6	1	4	16	320	258	8	9	80.615707	증
5	1	6	1	4	17	329	258	8	9	0.0	권
5	1	6	1	4	18	339	258	8	9	31.103512	자
5	1	6	1	4	19	347	258	9	9	0.0	투
5	1	6	1	4	20	357	258	8	9	49.638054	자
5	1	6	1	4	21	366	258	7	9	63.549934	신
5	1	6	1	4	22	376	258	7	9	53.42041	탁
5	1	6	1	4	23	385	258	8	9	50.61908	[
5	1	6	1	4	24	394	258	7	9	64.490128	재
5	1	6	1	4	25	403	258	11	9	30.922009	건]
5	1	6	1	5	1	188	258	44	29	0.0	elopea
5	1	6	1	5	2	234	258	30	29	14.346657	sway
5	1	6	1	5	3	268	269	30	9	14.346657	sees
5	1	6	1	5	4	302	269	23	9	17.585754	ame
5	1	6	1	5	5	331	258	30	29	26.689678	wren
5	1	6	1	5	6	367	269	47	9	0.0	densa)
5	1	6	1	6	1	188	280	26	10	26.858639	Melo
5	1	6	1	6	2	227	280	6	9	26.858639	a
5	1	6	1	6	3	237	270	44	29	0.0	Suatee
5	1	6	1	6	4	287	270	40	29	0.0	AAAS
5	1	6	1	6	5	333	280	30	9	16.409931	ART
5	1	6	1	6	6	370	280	45	10	2.096834	HEAT
5	1	6	1	7	1	188	292	7	9	39.965248	일
5	1	6	1	7	2	198	292	6	9	74.901619	티
5	1	6	1	7	3	206	292	8	9	10.811195	에
5	1	6	1	7	4	216	292	7	9	0.0	셋
5	1	6	1	7	5	225	292	8	9	0.0	긍
5	1	6	1	7	6	234	293	8	7	22.672287	로
5	1	6	1	7	7	243	292	7	9	21.006226	얼
5	1	6	1	7	8	251	293	5	7	88.163712	4
5	1	6	1	7	9	256	292	10	9	16.334457	자
5	1	6	1	7	10	265	282	10	29	16.993923	산
5	1	6	1	7	11	275	292	7	9	91.883469	업
5	1	6	1	7	12	284	292	8	9	0.935926	전
5	1	6	1	7	13	293	292	8	9	0.942783	환
5	1	6	1	7	14	302	292	8	9	33.526863	사
5	1	6	1	7	15	311	292	8	9	5.975246	채
5	1	6	1	7	16	320	292	8	9	49.484711	증
5	1	6	1	7	17	329	292	8	9	0.0	권
5	1	6	1	7	18	339	292	8	9	19.622622	자
5	1	6	1	7	19	347	292	10	9	0.0	루
5	1	6	1	7	20	356	282	10	29	42.405731	자
5	1	6	1	7	21	366	292	8	9	35.440033	신
5	1	6	1	7	22	376	292	7	9	86.363564	탁
5	1	6	1	7	23	385	292	3	8	40.670452	[
5	1	6	1	7	24	394	292	7	9	18.275948	재
5	1	6	1	7	25	403	292	7	9	83.169716	권
5	1	6	1	7	26	412	292	3	9	74.591469	]
5	1	6	1	8	1	188	303	7	9	17.300997	얼
5	1	6	1	8	2	197	303	7	9	64.399773	티
5	1	6	1	8	3	206	303	8	9	20.338474	에
5	1	6	1	8	4	216	303	7	9	0.0	셋
5	1	6	1	8	5	225	303	7	9	0.0	글
5	1	6	1	8	6	234	304	8	7	25.589018	로
5	1	6	1	8	7	243	304	7	8	48.702847	벌
5	1	6	1	8	8	251	293	6	29	75.847992	4
5	1	6	1	8	9	256	303	10	9	8.017054	자
5	1	6	1	8	10	265	293	10	29	12.111435	산
5	1	6	1	8	11	275	303	7	9	74.452248	업
5	1	6	1	8	12	284	303	7	9	34.652332	전
5	1	6	1	8	13	293	303	8	9	0.0	한
5	1	6	1	8	14	302	303	8	9	49.850994	사
5	1	6	1	8	15	311	303	8	9	47.792393	채
5	1	6	1	8	16	320	303	8	9	0.0	증
5	1	6	1	8	17	329	303	8	9	0.0	권
5	1	6	1	8	18	339	303	9	9	4.954662	자
5	1	6	1	8	19	347	293	10	29	0.0	루
5	1	6	1	8	20	357	303	8	9	40.193096	자
5	1	6	1	8	21	366	303	7	9	22.75342	신
5	1	6	1	8	22	376	303	7	9	81.905708	탁
5	1	6	1	8	23	384	304	9	8	77.762993	\[
5	1	6	1	8	24	394	303	7	9	11.122904	재
5	1	6	1	8	25	403	303	7	9	67.444832	권
5	1	6	1	8	26	412	304	3	8	59.723167	]
5	1	7	1	1	1	33	383	14	7	59.682098	‘We
5	1	7	1	1	2	50	383	26	7	77.214401	would
5	1	7	1	1	3	79	383	14	7	77.214401	like
5	1	7	1	1	4	96	384	9	6	78.439598	to
5	1	7	1	1	5	108	383	33	7	39.817368	confirm
5	1	7	1	1	6	144	384	13	6	83.870743	the
5	1	7	1	1	7	160	383	30	9	57.005737	foreign
5	1	7	1	1	8	193	384	42	8	57.005737	exchange
5	1	7	1	1	9	238	383	54	7	82.938316	transactions
5	1	7	1	1	10	295	384	36	6	85.689377	between
5	1	7	1	1	11	334	385	10	5	57.71566	us
5	1	7	1	1	12	347	385	10	5	46.202553	as
5	1	7	1	1	13	360	383	31	7	46.202553	follows.
5	1	7	1	2	1	34	394	5	8	59.897385	It
5	1	7	1	2	2	42	396	15	7	59.897385	you
5	1	7	1	2	3	60	395	20	7	92.592438	have
5	1	7	1	2	4	83	396	15	8	92.689896	any
5	1	7	1	2	5	101	395	38	8	88.659355	question
5	1	7	1	2	6	142	395	24	7	70.027344	aout
5	1	7	1	2	7	169	394	14	8	62.655888	the
5	1	7	1	2	8	186	395	56	7	56.942825	transactions,
5	1	7	1	2	9	245	395	28	8	56.942825	please
5	1	7	1	2	10	276	395	11	7	84.635788	do
5	1	7	1	2	11	290	395	14	7	42.54686	not
5	1	7	1	2	12	307	395	34	7	42.54686	hesitate
5	1	7	1	2	13	344	395	8	7	45.221943	to
5	1	7	1	2	14	355	395	33	7	80.340195	contact
5	1	7	1	2	15	391	396	15	6	75.109596	me,
5	1	8	1	1	1	34	406	19	7	60.51358	Best
5	1	8	1	1	2	56	406	35	9	49.494385	rgards,
5	1	9	1	1	1	39	428	28	17	95.0	 
5	1	10	1	1	1	34	450	17	9	24.273724	Ne
5	1	10	1	1	2	55	450	26	9	0.0	1S1B
5	1	10	1	1	3	85	452	15	7	77.529739	(tl:
5	1	10	1	1	4	109	452	56	7	0.0	02-6355.5059)
5	1	10	1	1	5	169	450	65	10	0.0	(BADG-TH
5	1	10	1	1	6	238	451	8	8	63.868492	유
5	1	10	1	1	7	248	451	7	8	29.150162	지
5	1	10	1	1	8	257	450	8	9	91.021294	마
5	1	10	1	1	9	268	452	54	8	49.938293	02703-7013)
5	1	11	1	1	1	453	134	28	7	33.590698	2a0ist
5	1	11	1	2	1	453	145	28	7	33.296783	200151
5	1	11	1	3	1	452	156	29	7	0.0	2eotst
5	1	11	1	4	1	453	168	28	7	31.522284	2a0ist
5	1	11	1	5	1	453	179	28	7	40.166069	2a0ist
5	1	12	1	1	1	558	122	53	8	0.0	00002
5	1	12	1	2	1	540	134	71	7	45.725552	705112770000
5	1	12	1	3	1	558	145	53	8	27.720951	4.417.05803
5	1	12	2	1	1	540	156	5	7	67.992302	4.325
5	1	12	2	1	2	548	156	63	8	46.425156	208.000,00,
5	1	12	2	2	1	558	168	53	7	6.652355	494144444
5	1	12	2	3	1	548	179	32	7	66.279449	602.887
5	1	12	2	3	2	584	179	27	7	66.943993	50,00
5	1	12	2	4	1	566	190	45	8	78.364639	77320000
5	1	13	1	1	1	540	225	71	8	9.313679	3300977.325.00
5	1	13	1	2	1	566	236	45	8	38.271416	16618000
5	1	13	1	3	1	540	248	71	8	23.340902	1002.009.750.00
5	1	13	1	4	1	566	259	45	8	55.232502	50000000
5	1	13	1	5	1	548	270	63	8	42.80653	307.193790.0
5	1	13	1	6	1	566	281	45	9	71.251534	315.000,00
5	1	13	1	7	1	548	293	63	8	68.305496	271.390.200.00
5	1	13	1	8	1	548	304	63	8	46.453049	210765.00400
5	1	14	1	1	1	667	123	5	6	0.0	면
5	1	14	1	1	2	675	122	63	7	36.842274	700.420024.00
5	1	14	1	2	1	685	134	53	7	31.365767	005000000
5	1	14	1	3	1	667	145	71	7	22.492428	6026709365.00
5	1	14	1	4	1	685	156	53	8	48.620895	3196.00000
5	1	14	1	5	1	675	168	14	7	31.467934	712
5	1	14	1	5	2	693	168	45	7	31.467934	062.143,00
5	1	14	1	6	1	685	179	22	7	19.264622	“4.194
5	1	14	1	6	2	711	179	27	7	33.945423	000.00,
5	1	14	1	7	1	675	190	63	7	2.858782	801350.24000
5	1	15	1	1	1	685	225	53	8	38.159256	3.030.500,00,
5	1	15	1	2	1	675	236	63	8	29.478527	226.619.656,00
5	1	15	1	3	1	693	248	45	8	27.958542	799.500,00
5	1	15	1	4	1	676	248	31	28	48.004066	172.030
5	1	15	1	4	2	711	248	27	28	48.004066	000,00
5	1	15	1	5	1	685	270	53	8	56.260876	2137.000.00
5	1	15	1	6	1	675	281	63	9	25.753342	202095.500.00
5	1	15	1	7	1	693	293	45	8	71.583923	314.000,00
5	1	15	1	8	1	680	304	58	8	33.852455	20.496.000,00
5	1	16	1	1	1	771	122	34	7	46.688728	11780
5	1	16	1	2	1	771	134	34	7	62.756935	111565
5	1	16	1	3	1	771	145	34	7	79.53125	136370
5	1	17	1	1	1	771	152	40	11	68.664017	137059
5	1	17	1	1	2	809	144	5	28	94.821968	|
5	1	18	1	1	1	778	168	27	7	27.030687	148.10
5	1	18	1	2	1	779	179	26	7	41.139053	34375
5	1	19	1	1	1	892	122	52	8	2.299032	eee
5	1	19	1	2	1	892	133	6	8	39.73996	미
5	1	19	1	2	2	901	133	7	9	82.009239	의
5	1	19	1	2	3	910	133	7	7	24.21217	도
5	1	19	1	2	4	919	133	7	9	56.894226	대
5	1	19	1	2	5	928	133	16	9	53.304157	기업
5	1	19	1	3	1	891	144	53	9	0.0	esc
5	1	19	1	4	1	891	155	53	9	0.0	asec
5	1	19	1	5	1	892	167	6	8	0.0	여
5	1	19	1	5	2	900	167	8	8	91.074959	의
5	1	19	1	5	3	910	167	7	7	64.871849	도
5	1	19	1	5	4	919	167	25	9	59.17194	대기업
5	1	19	1	6	1	891	178	7	8	8.439636	여
5	1	19	1	6	2	901	178	7	9	82.107742	의
5	1	19	1	6	3	910	179	7	7	50.003258	도
5	1	19	1	6	4	919	178	25	9	24.384031	대기열
5	1	19	1	7	1	891	189	7	9	6.134844	여
5	1	19	1	7	2	901	189	7	9	89.20005	의
5	1	19	1	7	3	910	190	8	7	25.831871	도
5	1	19	1	7	4	919	189	25	9	7.838669	대기업
5	1	19	1	8	1	900	201	17	8	31.218348	의
5	1	19	1	8	2	911	190	10	28	37.185013	두
5	1	19	1	8	3	924	202	8	8	26.44421	타
5	1	19	1	8	4	929	190	8	28	43.894363	기
5	1	19	1	9	1	891	224	8	9	22.338123	여
5	1	19	1	9	2	901	224	7	9	30.512508	의
5	1	19	1	9	3	910	225	8	7	93.243202	도
5	1	19	1	9	4	919	224	25	9	47.870583	대기업
5	1	19	1	10	1	891	235	8	9	60.185669	여
5	1	19	1	10	2	901	235	7	9	0.0	의
5	1	19	1	10	3	909	236	9	7	92.735283	도
5	1	19	1	10	4	919	235	26	9	49.61174	대기업
5	1	19	1	11	1	891	247	8	8	0.0	예
5	1	19	1	11	2	901	247	7	9	4.592857	의
5	1	19	1	11	3	909	247	9	8	87.297562	도
5	1	19	1	11	4	919	246	7	10	5.187159	대
5	1	19	1	11	5	928	246	17	10	63.856461	기업
5	1	19	1	12	1	891	258	8	9	14.459944	여
5	1	19	1	12	2	901	258	7	9	14.083843	의
5	1	19	1	12	3	910	259	7	7	93.181381	도
5	1	19	1	12	4	919	258	25	9	42.931904	대기업
5	1	19	1	13	1	891	269	8	9	51.858334	여
5	1	19	1	13	2	901	269	7	9	39.052471	의
5	1	19	1	13	3	909	270	9	7	93.220825	도
5	1	19	1	13	4	919	269	7	9	8.488607	대
5	1	19	1	13	5	928	269	7	9	0.0	기
5	1	19	1	13	6	939	269	5	9	73.07151	엄
5	1	19	1	14	1	891	280	53	10	25.758072	corer
5	1	19	1	15	1	891	292	8	9	0.0	여
5	1	19	1	15	2	901	292	7	9	47.718433	의
5	1	19	1	15	3	910	293	7	7	92.930862	도
5	1	19	1	15	4	919	292	25	9	45.72361	대기업
5	1	19	1	16	1	891	303	53	9	0.540657	SEC
5	1	20	1	1	1	967	304	33	8	8.263235	Forvard
5	1	21	1	1	1	1036	225	14	87	0.0	FEETTEr®
5	1	22	1	1	1	1109	122	11	7	66.665253	10
5	1	22	1	1	2	1126	122	13	7	59.934563	350
5	1	22	1	1	3	1144	122	13	8	59.934563	228
5	1	22	1	2	1	1109	145	12	7	57.228104	126
5	1	22	1	2	2	1126	145	13	7	24.682188	687
5	1	22	1	2	3	1144	145	13	7	63.342731	25
5	1	22	1	3	1	1118	168	35	7	56.134491	11086
5	1	22	1	4	1	1118	190	1	7	60.726933	1
5	1	22	1	4	2	1126	190	13	7	23.006023	580
5	1	22	1	4	3	1144	190	13	7	55.919796	586
5	1	22	1	5	1	1111	214	46	7	0.0	Tear
5	1	22	1	6	1	1115	236	23	8	58.727547	4604
5	1	22	1	6	2	1143	236	14	8	0.0	48
5	1	22	1	7	1	1124	259	33	7	52.365208	0.000
5	1	22	1	8	1	1115	281	42	8	60.458855	2.781.360
5	1	23	1	1	1	27	72	1227	310	95.0	 
5	1	24	1	1	1	1181	413	55	45	95.0	 
5	1	25	1	1	1	1165	873	30	9	46.289192	1015)
